Date,Time,Meal_Time,Student_ID,Item,Quantity,Actual_Item_Price,Price,Total_Amount,Payment_Mode,Weather,Rating,Taste,DayOfWeek,Hour,Month,Week,DayOfWeek_enc,Meal_Time_enc,Weather_enc,Item_enc,Wastage_Risk
2025-10-17,18:48:00,Evening Snacks,31,Idly,2,25,25,50,UPI,Rainy,4.0,Good,Friday,18,10,42,4,2,1,10,0
2025-10-17,18:00:00,Evening Snacks,96,Tea,2,12,12,24,UPI,Sunny,4.3,Very Good,Friday,18,10,42,4,2,0,6,0
2025-10-17,18:19:00,Evening Snacks,93,Idly,1,25,25,25,UPI,Sunny,4.1,Good,Friday,18,10,42,4,2,0,10,0
2025-10-17,19:18:00,Evening Snacks,87,Tea,1,40,40,40,Cash,Rainy,4.0,Good,Friday,19,10,42,4,2,1,6,0
2025-10-17,18:52:00,Evening Snacks,23,Bhel Puri,1,30,30,30,Card,Rainy,4.2,Very Good,Friday,18,10,42,4,2,1,8,0
2025-10-17,13:40:00,Lunch,72,Fried Rice,3,50,50,150,UPI,Sunny,4.3,Very Good,Friday,13,10,42,4,1,0,14,0
2025-10-17,18:18:00,Evening Snacks,85,Juice,1,30,30,30,UPI,Sunny,4.0,Good,Friday,18,10,42,4,2,0,15,0
2025-10-17,15:07:00,Evening Snacks,52,Coffee,1,50,50,50,UPI,Sunny,3.8,Good,Friday,15,10,42,4,2,0,1,0
2025-10-17,13:49:00,Lunch,93,Bisibele Bath,1,40,40,40,UPI,Cloudy,4.1,Good,Friday,13,10,42,4,1,3,0,0
2025-10-17,08:32:00,Breakfast,57,Bisibele Bath,1,90,90,90,UPI,Rainy,3.4,Average,Friday,8,10,42,4,0,1,0,0
2025-10-17,16:17:00,Evening Snacks,38,Pani Puri,1,40,40,40,UPI,Rainy,3.9,Good,Friday,16,10,42,4,2,1,4,0
2025-10-17,08:36:00,Breakfast,67,Coffee,1,30,30,30,Cash,Sunny,3.0,Average,Friday,8,10,42,4,0,0,1,0
2025-10-17,12:38:00,Lunch,48,North Indian Thali,3,90,90,270,UPI,Sunny,3.3,Average,Friday,12,10,42,4,1,0,18,1
2025-10-17,17:21:00,Evening Snacks,86,Bhel Puri,1,30,30,30,UPI,Rainy,3.3,Average,Friday,17,10,42,4,2,1,8,0
2025-10-17,15:15:00,Evening Snacks,3,Juice,1,25,25,25,UPI,Cloudy,4.4,Very Good,Friday,15,10,42,4,2,3,15,0
2025-10-17,13:14:00,Lunch,78,Chapati,2,12,12,24,UPI,Sunny,4.0,Good,Friday,13,10,42,4,1,0,2,0
2025-10-17,13:40:00,Lunch,28,Dosa,2,50,50,100,UPI,Sunny,3.5,Average,Friday,13,10,42,4,1,0,3,0
2025-10-17,16:47:00,Evening Snacks,11,Pani Puri,3,40,40,120,Card,Cloudy,4.2,Very Good,Friday,16,10,42,4,2,3,4,0
2025-10-17,09:04:00,Breakfast,20,Chapati,2,30,30,60,UPI,Sunny,4.4,Very Good,Friday,9,10,42,4,0,0,2,0
2025-10-17,09:10:00,Breakfast,42,Idly,1,45,45,45,UPI,Cloudy,4.2,Very Good,Friday,9,10,42,4,0,3,10,0
2025-10-17,12:58:00,Lunch,99,Ice Cream,3,45,45,135,UPI,Sunny,3.9,Good,Friday,12,10,42,4,1,0,13,0
2025-10-17,13:12:00,Lunch,1,Ice Cream,3,30,30,90,UPI,Sunny,4.1,Good,Friday,13,10,42,4,1,0,13,0
2025-10-17,15:44:00,Evening Snacks,94,Pani Puri,3,15,15,45,UPI,Windy,4.4,Very Good,Friday,15,10,42,4,2,2,4,0
2025-10-17,12:25:00,Lunch,7,Tea,1,30,30,30,UPI,Sunny,3.8,Good,Friday,12,10,42,4,1,0,6,0
2025-10-17,17:45:00,Evening Snacks,96,Dosa,2,40,40,80,UPI,Rainy,4.0,Good,Friday,17,10,42,4,2,1,3,0
2025-10-17,13:03:00,Lunch,96,Tea,1,15,15,15,UPI,Sunny,3.9,Good,Friday,13,10,42,4,1,0,6,0
2025-10-17,16:52:00,Evening Snacks,65,French Fries,1,40,40,40,UPI,Rainy,3.4,Average,Friday,16,10,42,4,2,1,5,0
2025-10-17,15:50:00,Evening Snacks,35,Juice,2,30,30,60,UPI,Sunny,4.4,Very Good,Friday,15,10,42,4,2,0,15,0
2025-10-17,16:32:00,Evening Snacks,87,Coffee,2,30,30,60,UPI,Rainy,4.8,Excellent,Friday,16,10,42,4,2,1,1,0
2025-10-17,12:08:00,Lunch,31,Ice Cream,1,30,30,30,UPI,Sunny,3.7,Good,Friday,12,10,42,4,1,0,13,0
2025-10-17,15:12:00,Evening Snacks,71,Sandwich,1,25,25,25,Cash,Sunny,4.4,Very Good,Friday,15,10,42,4,2,0,7,0
2025-10-23,12:22:00,Lunch,13,Dosa,1,25,25,25,UPI,Sunny,3.7,Good,Thursday,12,10,43,3,1,0,3,0
2025-10-23,12:48:00,Lunch,21,Tea,1,40,40,40,UPI,Sunny,4.1,Good,Thursday,12,10,43,3,1,0,6,0
2025-10-23,08:30:00,Breakfast,47,Poori,1,25,25,25,UPI,Rainy,4.6,Excellent,Thursday,8,10,43,3,0,1,9,0
2025-10-23,13:38:00,Lunch,97,Fried Rice,1,45,45,45,Cash,Sunny,3.8,Good,Thursday,13,10,43,3,1,0,14,0
2025-10-23,12:15:00,Lunch,29,Veg Biryani,2,45,45,90,UPI,Cloudy,4.0,Good,Thursday,12,10,43,3,1,3,17,0
2025-10-23,18:00:00,Evening Snacks,32,Pani Puri,2,25,25,50,Cash,Rainy,3.3,Average,Thursday,18,10,43,3,2,1,4,1
2025-10-23,12:01:00,Lunch,91,Idly,3,45,45,135,UPI,Sunny,3.7,Good,Thursday,12,10,43,3,1,0,10,0
2025-10-23,15:54:00,Evening Snacks,3,Juice,3,40,40,120,UPI,Sunny,3.2,Average,Thursday,15,10,43,3,2,0,15,1
2025-10-23,12:32:00,Lunch,61,Chapati,1,30,30,30,UPI,Cloudy,4.2,Very Good,Thursday,12,10,43,3,1,3,2,0
2025-10-23,15:55:00,Evening Snacks,4,Coffee,1,30,30,30,Cash,Sunny,4.3,Very Good,Thursday,15,10,43,3,2,0,1,0
2025-10-23,19:35:00,Evening Snacks,59,Dosa,1,40,40,40,UPI,Sunny,3.9,Good,Thursday,19,10,43,3,2,0,3,0
2025-10-23,15:10:00,Evening Snacks,97,French Fries,3,40,40,120,UPI,Windy,4.1,Good,Thursday,15,10,43,3,2,2,5,0
2025-10-23,16:42:00,Evening Snacks,54,French Fries,1,50,50,50,UPI,Cloudy,3.9,Good,Thursday,16,10,43,3,2,3,5,0
2025-10-23,16:18:00,Evening Snacks,15,Juice,2,50,50,100,UPI,Cloudy,4.3,Very Good,Thursday,16,10,43,3,2,3,15,0
2025-10-23,12:54:00,Lunch,58,Sandwich,3,25,25,75,Cash,Sunny,4.1,Good,Thursday,12,10,43,3,1,0,7,0
2025-10-23,17:29:00,Evening Snacks,31,Sandwich,2,45,45,90,UPI,Cloudy,3.2,Average,Thursday,17,10,43,3,2,3,7,1
2025-10-23,12:13:00,Lunch,100,Ice Cream,1,45,45,45,UPI,Sunny,4.4,Very Good,Thursday,12,10,43,3,1,0,13,0
2025-10-23,17:00:00,Evening Snacks,27,Coffee,2,50,50,100,UPI,Rainy,3.8,Good,Thursday,17,10,43,3,2,1,1,0
2025-10-23,09:09:00,Breakfast,6,Tea,1,90,90,90,UPI,Rainy,3.5,Average,Thursday,9,10,43,3,0,1,6,0
2025-10-23,17:55:00,Evening Snacks,39,Pani Puri,1,25,25,25,UPI,Cloudy,3.8,Good,Thursday,17,10,43,3,2,3,4,0
2025-10-23,18:37:00,Evening Snacks,94,South Indian Thali,1,90,90,90,UPI,Rainy,3.2,Average,Thursday,18,10,43,3,2,1,16,0
2025-10-23,09:27:00,Breakfast,54,Coffee,2,25,25,50,Card,Sunny,3.5,Average,Thursday,9,10,43,3,0,0,1,0
2025-10-23,08:38:00,Breakfast,48,Poori,1,25,25,25,UPI,Rainy,4.1,Good,Thursday,8,10,43,3,0,1,9,0
2025-10-23,12:29:00,Lunch,95,Idly,3,15,15,45,UPI,Sunny,4.1,Good,Thursday,12,10,43,3,1,0,10,0
2025-10-23,13:58:00,Lunch,33,Veg Biryani,1,30,30,30,UPI,Sunny,4.1,Good,Thursday,13,10,43,3,1,0,17,0
2025-10-23,13:08:00,Lunch,62,Veg Biryani,3,45,45,135,UPI,Sunny,4.0,Good,Thursday,13,10,43,3,1,0,17,0
2025-10-23,13:10:00,Lunch,1,Fried Rice,1,45,45,45,UPI,Sunny,3.7,Good,Thursday,13,10,43,3,1,0,14,0
2025-10-23,12:28:00,Lunch,52,Bisibele Bath,1,30,30,30,Cash,Sunny,4.0,Good,Thursday,12,10,43,3,1,0,0,0
2025-10-23,13:47:00,Lunch,24,Sandwich,1,45,45,45,Card,Sunny,3.8,Good,Thursday,13,10,43,3,1,0,7,0
2025-10-23,20:00:00,Evening Snacks,62,Pani Puri,1,25,25,25,UPI,Rainy,3.3,Average,Thursday,20,10,43,3,2,1,4,0
2025-10-23,13:16:00,Lunch,34,Sandwich,1,30,30,30,UPI,Sunny,3.7,Good,Thursday,13,10,43,3,1,0,7,0
2025-10-23,13:59:00,Lunch,11,Bisibele Bath,1,40,40,40,UPI,Cloudy,4.4,Very Good,Thursday,13,10,43,3,1,3,0,0
2025-10-23,15:16:00,Evening Snacks,16,Sandwich,2,40,40,80,UPI,Sunny,4.6,Excellent,Thursday,15,10,43,3,2,0,7,0
2025-10-23,12:11:00,Lunch,99,Ice Cream,1,40,40,40,UPI,Sunny,4.3,Very Good,Thursday,12,10,43,3,1,0,13,0
2025-10-23,16:48:00,Evening Snacks,68,Ice Cream,2,50,50,100,UPI,Sunny,4.6,Excellent,Thursday,16,10,43,3,2,0,13,0
2025-10-23,19:13:00,Evening Snacks,37,French Fries,2,50,50,100,UPI,Cloudy,4.0,Good,Thursday,19,10,43,3,2,3,5,0
2025-10-23,16:19:00,Evening Snacks,14,Sandwich,1,50,50,50,UPI,Rainy,4.7,Excellent,Thursday,16,10,43,3,2,1,7,0
2025-10-23,12:35:00,Lunch,54,Juice,3,30,30,90,UPI,Sunny,4.8,Excellent,Thursday,12,10,43,3,1,0,15,0
2025-10-23,15:12:00,Evening Snacks,2,Bhel Puri,1,25,25,25,UPI,Sunny,3.3,Average,Thursday,15,10,43,3,2,0,8,0
2025-10-23,08:27:00,Breakfast,13,Idly,1,90,90,90,UPI,Rainy,4.1,Good,Thursday,8,10,43,3,0,1,10,0
2025-10-23,12:12:00,Lunch,46,Chapati,1,15,15,15,UPI,Sunny,4.0,Good,Thursday,12,10,43,3,1,0,2,0
2025-10-23,18:46:00,Evening Snacks,78,South Indian Thali,1,90,90,90,UPI,Rainy,3.8,Good,Thursday,18,10,43,3,2,1,16,0
2025-10-23,13:56:00,Lunch,74,North Indian Thali,1,35,35,35,UPI,Sunny,4.2,Very Good,Thursday,13,10,43,3,1,0,18,0
2025-10-23,16:28:00,Evening Snacks,90,Sandwich,1,45,45,45,UPI,Rainy,4.0,Good,Thursday,16,10,43,3,2,1,7,0
2025-10-23,12:26:00,Lunch,10,Idly,2,50,50,100,UPI,Cloudy,3.7,Good,Thursday,12,10,43,3,1,3,10,0
2025-10-23,18:29:00,Evening Snacks,15,French Fries,1,50,50,50,UPI,Rainy,4.0,Good,Thursday,18,10,43,3,2,1,5,0
2025-10-23,13:28:00,Lunch,31,Idly,1,90,90,90,UPI,Sunny,4.5,Excellent,Thursday,13,10,43,3,1,0,10,0
2025-10-23,16:50:00,Evening Snacks,97,Juice,1,30,30,30,UPI,Sunny,4.1,Good,Thursday,16,10,43,3,2,0,15,0
2025-10-23,13:17:00,Lunch,87,North Indian Thali,2,25,25,50,UPI,Windy,4.3,Very Good,Thursday,13,10,43,3,1,2,18,0
2025-10-23,16:35:00,Evening Snacks,65,Juice,1,50,50,50,UPI,Cloudy,3.9,Good,Thursday,16,10,43,3,2,3,15,0
2025-10-23,12:53:00,Lunch,76,Bisibele Bath,3,30,30,90,UPI,Windy,4.2,Very Good,Thursday,12,10,43,3,1,2,0,0
2025-10-23,17:31:00,Evening Snacks,94,South Indian Thali,1,90,90,90,UPI,Rainy,3.5,Average,Thursday,17,10,43,3,2,1,16,0
2025-10-23,15:19:00,Evening Snacks,14,Pani Puri,1,40,40,40,UPI,Sunny,3.8,Good,Thursday,15,10,43,3,2,0,4,0
2025-10-23,17:17:00,Evening Snacks,81,Bisibele Bath,1,50,50,50,Cash,Rainy,4.0,Good,Thursday,17,10,43,3,2,1,0,0
2025-10-23,18:05:00,Evening Snacks,14,Juice,1,30,30,30,Cash,Sunny,3.5,Average,Thursday,18,10,43,3,2,0,15,0
2025-10-23,20:00:00,Evening Snacks,16,South Indian Thali,1,90,90,90,Cash,Rainy,3.7,Good,Thursday,20,10,43,3,2,1,16,0
2025-10-23,15:29:00,Evening Snacks,34,Bhel Puri,1,15,15,15,UPI,Sunny,4.1,Good,Thursday,15,10,43,3,2,0,8,0
2025-10-23,19:22:00,Evening Snacks,41,Bisibele Bath,1,50,50,50,UPI,Cloudy,4.1,Good,Thursday,19,10,43,3,2,3,0,0
2025-10-23,12:06:00,Lunch,77,Bisibele Bath,2,30,30,60,UPI,Sunny,4.3,Very Good,Thursday,12,10,43,3,1,0,0,0
2025-10-23,16:34:00,Evening Snacks,6,Tea,3,45,45,135,Cash,Sunny,3.8,Good,Thursday,16,10,43,3,2,0,6,0
2025-10-23,16:29:00,Evening Snacks,69,Pani Puri,3,50,50,150,UPI,Cloudy,4.0,Good,Thursday,16,10,43,3,2,3,4,0
2025-10-23,12:35:00,Lunch,78,Tea,3,25,25,75,UPI,Cloudy,3.7,Good,Thursday,12,10,43,3,1,3,6,0
2025-10-23,18:57:00,Evening Snacks,43,Pani Puri,1,25,25,25,Cash,Sunny,4.3,Very Good,Thursday,18,10,43,3,2,0,4,0
2025-10-23,17:23:00,Evening Snacks,9,Poori,1,45,45,45,UPI,Cloudy,4.5,Excellent,Thursday,17,10,43,3,2,3,9,0
2025-10-23,13:19:00,Lunch,58,Juice,3,40,40,120,UPI,Sunny,4.2,Very Good,Thursday,13,10,43,3,1,0,15,0
2025-10-23,15:17:00,Evening Snacks,91,French Fries,1,90,90,90,UPI,Sunny,4.4,Very Good,Thursday,15,10,43,3,2,0,5,0
2025-10-23,20:00:00,Evening Snacks,83,Bisibele Bath,1,50,50,50,UPI,Rainy,4.0,Good,Thursday,20,10,43,3,2,1,0,0
2025-10-23,18:09:00,Evening Snacks,93,Bhel Puri,3,30,30,90,UPI,Rainy,4.3,Very Good,Thursday,18,10,43,3,2,1,8,0
2025-10-23,17:15:00,Evening Snacks,24,Bhel Puri,1,30,30,30,Cash,Cloudy,4.0,Good,Thursday,17,10,43,3,2,3,8,0
2025-10-23,12:40:00,Lunch,70,Tea,1,40,40,40,UPI,Sunny,3.6,Average,Thursday,12,10,43,3,1,0,6,0
2025-10-23,15:39:00,Evening Snacks,98,Ice Cream,1,30,30,30,UPI,Sunny,4.1,Good,Thursday,15,10,43,3,2,0,13,0
2025-10-23,18:09:00,Evening Snacks,21,Pani Puri,1,25,25,25,Cash,Rainy,3.6,Average,Thursday,18,10,43,3,2,1,4,0
2025-10-23,13:43:00,Lunch,90,Idly,1,45,45,45,UPI,Windy,4.9,Excellent,Thursday,13,10,43,3,1,2,10,0
2025-10-23,12:52:00,Lunch,16,Sandwich,1,30,30,30,Cash,Sunny,3.9,Good,Thursday,12,10,43,3,1,0,7,0
2025-10-23,18:49:00,Evening Snacks,36,Coffee,2,15,15,30,UPI,Rainy,4.3,Very Good,Thursday,18,10,43,3,2,1,1,0
2025-10-23,16:13:00,Evening Snacks,45,Tea,2,40,40,80,UPI,Cloudy,4.0,Good,Thursday,16,10,43,3,2,3,6,0
2025-10-23,16:19:00,Evening Snacks,5,Tea,2,40,40,80,UPI,Rainy,3.5,Average,Thursday,16,10,43,3,2,1,6,0
2025-10-23,13:21:00,Lunch,12,Dosa,1,50,50,50,Cash,Sunny,3.2,Average,Thursday,13,10,43,3,1,0,3,0
2025-10-23,15:07:00,Evening Snacks,50,Sandwich,1,40,40,40,UPI,Sunny,4.3,Very Good,Thursday,15,10,43,3,2,0,7,0
2025-10-23,17:18:00,Evening Snacks,50,Pani Puri,1,25,25,25,UPI,Rainy,4.6,Excellent,Thursday,17,10,43,3,2,1,4,0
2025-10-24,15:23:00,Evening Snacks,5,Tea,1,15,15,15,Cash,Cloudy,3.7,Good,Friday,15,10,43,4,2,3,6,0
2025-10-24,18:01:00,Evening Snacks,56,Bisibele Bath,2,50,50,100,UPI,Sunny,3.3,Average,Friday,18,10,43,4,2,0,0,1
2025-10-24,15:54:00,Evening Snacks,73,Bhel Puri,1,40,40,40,UPI,Sunny,3.9,Good,Friday,15,10,43,4,2,0,8,0
2025-10-24,13:08:00,Lunch,12,Juice,1,25,25,25,UPI,Sunny,3.6,Average,Friday,13,10,43,4,1,0,15,0
2025-10-24,16:09:00,Evening Snacks,80,Coffee,1,15,15,15,UPI,Rainy,3.7,Good,Friday,16,10,43,4,2,1,1,0
2025-10-24,18:18:00,Evening Snacks,38,Upma,1,30,30,30,UPI,Rainy,4.2,Very Good,Friday,18,10,43,4,2,1,11,0
2025-10-24,13:26:00,Lunch,35,North Indian Thali,1,35,35,35,UPI,Sunny,4.0,Good,Friday,13,10,43,4,1,0,18,0
2025-10-24,13:43:00,Lunch,78,Coffee,3,30,30,90,UPI,Sunny,3.7,Good,Friday,13,10,43,4,1,0,1,0
2025-10-24,18:05:00,Evening Snacks,95,South Indian Thali,1,90,90,90,UPI,Rainy,4.2,Very Good,Friday,18,10,43,4,2,1,16,0
2025-10-24,13:55:00,Lunch,65,South Indian Thali,1,30,30,30,UPI,Sunny,4.3,Very Good,Friday,13,10,43,4,1,0,16,0
2025-10-24,18:32:00,Evening Snacks,94,Dosa,1,40,40,40,UPI,Cloudy,3.9,Good,Friday,18,10,43,4,2,3,3,0
2025-10-24,14:00:00,Lunch,43,Tea,3,12,12,36,UPI,Sunny,4.1,Good,Friday,14,10,43,4,1,0,6,0
2025-10-24,08:34:00,Breakfast,74,Upma,1,50,50,50,UPI,Cloudy,4.2,Very Good,Friday,8,10,43,4,0,3,11,0
2025-10-24,13:37:00,Lunch,80,Veg Biryani,3,15,15,45,UPI,Windy,4.2,Very Good,Friday,13,10,43,4,1,2,17,0
2025-10-24,16:52:00,Evening Snacks,32,Pani Puri,1,50,50,50,UPI,Sunny,4.0,Good,Friday,16,10,43,4,2,0,4,0
2025-10-24,13:55:00,Lunch,37,Sandwich,3,30,30,90,UPI,Sunny,4.6,Excellent,Friday,13,10,43,4,1,0,7,0
2025-10-24,13:16:00,Lunch,52,Ice Cream,3,50,50,150,UPI,Sunny,4.2,Very Good,Friday,13,10,43,4,1,0,13,0
2025-10-24,08:58:00,Breakfast,26,Dosa,2,50,50,100,UPI,Sunny,3.8,Good,Friday,8,10,43,4,0,0,3,0
2025-10-24,09:15:00,Breakfast,71,Chapati,1,50,50,50,UPI,Windy,3.8,Good,Friday,9,10,43,4,0,2,2,0
2025-10-24,17:54:00,Evening Snacks,83,Coffee,3,15,15,45,UPI,Cloudy,3.8,Good,Friday,17,10,43,4,2,3,1,0
2025-10-24,19:12:00,Evening Snacks,69,South Indian Thali,3,90,90,270,UPI,Cloudy,4.3,Very Good,Friday,19,10,43,4,2,3,16,0
2025-10-24,15:58:00,Evening Snacks,59,Tea,1,90,90,90,Cash,Sunny,3.8,Good,Friday,15,10,43,4,2,0,6,0
2025-10-24,19:44:00,Evening Snacks,75,Juice,2,30,30,60,UPI,Rainy,3.8,Good,Friday,19,10,43,4,2,1,15,0
2025-10-24,08:33:00,Breakfast,11,Bisibele Bath,1,90,90,90,UPI,Windy,4.4,Very Good,Friday,8,10,43,4,0,2,0,0
2025-10-24,17:55:00,Evening Snacks,14,French Fries,2,50,50,100,UPI,Cloudy,4.1,Good,Friday,17,10,43,4,2,3,5,0
2025-10-24,13:46:00,Lunch,1,Ice Cream,2,90,90,180,Cash,Sunny,4.5,Excellent,Friday,13,10,43,4,1,0,13,0
2025-10-24,13:09:00,Lunch,88,Coffee,1,35,35,35,UPI,Cloudy,4.3,Very Good,Friday,13,10,43,4,1,3,1,0
2025-10-24,13:24:00,Lunch,27,Dosa,1,30,30,30,UPI,Sunny,3.5,Average,Friday,13,10,43,4,1,0,3,0
2025-10-24,18:34:00,Evening Snacks,3,Samosa,1,15,15,15,UPI,Cloudy,4.0,Good,Friday,18,10,43,4,2,3,12,0
2025-10-24,13:56:00,Lunch,53,Chapati,2,25,25,50,Cash,Sunny,4.4,Very Good,Friday,13,10,43,4,1,0,2,0
2025-10-24,15:29:00,Evening Snacks,18,Pani Puri,1,50,50,50,Cash,Sunny,3.5,Average,Friday,15,10,43,4,2,0,4,0
2025-10-24,18:07:00,Evening Snacks,10,French Fries,2,50,50,100,UPI,Rainy,4.2,Very Good,Friday,18,10,43,4,2,1,5,0
2025-10-24,19:17:00,Evening Snacks,16,Coffee,2,40,40,80,UPI,Rainy,4.0,Good,Friday,19,10,43,4,2,1,1,0
2025-10-24,17:33:00,Evening Snacks,69,Idly,1,25,25,25,UPI,Sunny,3.3,Average,Friday,17,10,43,4,2,0,10,0
2025-10-24,19:05:00,Evening Snacks,39,Sandwich,2,45,45,90,UPI,Cloudy,4.0,Good,Friday,19,10,43,4,2,3,7,0
2025-10-24,17:18:00,Evening Snacks,67,Sandwich,1,45,45,45,Cash,Cloudy,3.7,Good,Friday,17,10,43,4,2,3,7,0
2025-10-24,12:31:00,Lunch,7,North Indian Thali,3,45,45,135,Cash,Windy,3.5,Average,Friday,12,10,43,4,1,2,18,0
2025-10-24,12:41:00,Lunch,93,Juice,1,50,50,50,UPI,Sunny,4.0,Good,Friday,12,10,43,4,1,0,15,0
2025-10-24,08:10:00,Breakfast,49,Coffee,2,90,90,180,UPI,Rainy,3.2,Average,Friday,8,10,43,4,0,1,1,1
2025-10-24,13:43:00,Lunch,98,North Indian Thali,1,25,25,25,UPI,Sunny,3.7,Good,Friday,13,10,43,4,1,0,18,0
2025-10-24,16:04:00,Evening Snacks,59,Sandwich,2,40,40,80,UPI,Sunny,5.0,Excellent,Friday,16,10,43,4,2,0,7,0
2025-10-24,16:37:00,Evening Snacks,50,Ice Cream,3,25,25,75,UPI,Sunny,4.3,Very Good,Friday,16,10,43,4,2,0,13,0
2025-10-24,12:06:00,Lunch,33,Bisibele Bath,1,45,45,45,UPI,Sunny,3.6,Average,Friday,12,10,43,4,1,0,0,0
2025-10-24,17:54:00,Evening Snacks,49,Poori,3,45,45,135,Card,Cloudy,4.6,Excellent,Friday,17,10,43,4,2,3,9,0
2025-10-24,18:02:00,Evening Snacks,87,Dosa,1,40,40,40,UPI,Rainy,3.6,Average,Friday,18,10,43,4,2,1,3,0
2025-10-24,12:47:00,Lunch,62,Bisibele Bath,1,30,30,30,Cash,Sunny,3.8,Good,Friday,12,10,43,4,1,0,0,0
2025-10-24,17:12:00,Evening Snacks,58,Juice,1,30,30,30,UPI,Sunny,3.5,Average,Friday,17,10,43,4,2,0,15,0
2025-10-24,12:45:00,Lunch,23,Sandwich,1,90,90,90,Cash,Sunny,4.1,Good,Friday,12,10,43,4,1,0,7,0
2025-10-24,12:17:00,Lunch,57,Sandwich,2,30,30,60,UPI,Sunny,4.5,Excellent,Friday,12,10,43,4,1,0,7,0
2025-10-24,12:05:00,Lunch,78,Ice Cream,1,15,15,15,UPI,Sunny,3.6,Average,Friday,12,10,43,4,1,0,13,0
2025-10-24,18:07:00,Evening Snacks,79,Coffee,1,15,15,15,UPI,Sunny,3.2,Average,Friday,18,10,43,4,2,0,1,0
2025-10-24,19:46:00,Evening Snacks,92,Tea,3,12,12,36,UPI,Rainy,4.4,Very Good,Friday,19,10,43,4,2,1,6,0
2025-10-24,12:45:00,Lunch,33,Veg Biryani,2,40,40,80,UPI,Windy,4.6,Excellent,Friday,12,10,43,4,1,2,17,0
2025-10-24,18:01:00,Evening Snacks,72,Poori,2,45,45,90,UPI,Sunny,3.2,Average,Friday,18,10,43,4,2,0,9,1
2025-10-24,12:33:00,Lunch,54,Tea,2,40,40,80,UPI,Windy,4.2,Very Good,Friday,12,10,43,4,1,2,6,0
2025-10-24,12:39:00,Lunch,39,North Indian Thali,1,90,90,90,UPI,Sunny,4.1,Good,Friday,12,10,43,4,1,0,18,0
2025-10-24,09:36:00,Breakfast,8,Tea,1,45,45,45,UPI,Sunny,3.7,Good,Friday,9,10,43,4,0,0,6,0
2025-10-24,16:40:00,Evening Snacks,74,Juice,1,25,25,25,UPI,Rainy,3.4,Average,Friday,16,10,43,4,2,1,15,0
2025-10-24,18:44:00,Evening Snacks,20,Juice,1,45,45,45,UPI,Sunny,4.4,Very Good,Friday,18,10,43,4,2,0,15,0
2025-10-24,18:07:00,Evening Snacks,84,Upma,1,30,30,30,Cash,Sunny,4.1,Good,Friday,18,10,43,4,2,0,11,0
2025-10-25,12:31:00,Lunch,87,Coffee,1,12,12,12,UPI,Sunny,4.1,Good,Saturday,12,10,43,5,1,0,1,0
2025-10-25,18:50:00,Evening Snacks,5,Pani Puri,1,25,25,25,UPI,Rainy,3.8,Good,Saturday,18,10,43,5,2,1,4,0
2025-10-25,16:49:00,Evening Snacks,40,Bhel Puri,1,25,25,25,UPI,Rainy,3.7,Good,Saturday,16,10,43,5,2,1,8,0
2025-10-25,19:50:00,Evening Snacks,11,French Fries,1,50,50,50,UPI,Sunny,3.0,Average,Saturday,19,10,43,5,2,0,5,0
2025-10-25,19:33:00,Evening Snacks,12,French Fries,1,50,50,50,UPI,Cloudy,3.9,Good,Saturday,19,10,43,5,2,3,5,0
2025-10-25,09:53:00,Breakfast,36,Poori,2,35,35,70,UPI,Rainy,4.6,Excellent,Saturday,9,10,43,5,0,1,9,0
2025-10-25,12:39:00,Lunch,55,North Indian Thali,2,50,50,100,UPI,Cloudy,3.6,Average,Saturday,12,10,43,5,1,3,18,0
2025-10-25,16:37:00,Evening Snacks,36,Tea,1,35,35,35,Cash,Cloudy,3.4,Average,Saturday,16,10,43,5,2,3,6,0
2025-10-25,16:14:00,Evening Snacks,71,Coffee,2,45,45,90,UPI,Cloudy,4.2,Very Good,Saturday,16,10,43,5,2,3,1,0
2025-10-25,17:04:00,Evening Snacks,52,Ice Cream,3,30,30,90,UPI,Sunny,4.2,Very Good,Saturday,17,10,43,5,2,0,13,0
2025-10-25,19:30:00,Evening Snacks,9,Ice Cream,2,25,25,50,UPI,Sunny,3.8,Good,Saturday,19,10,43,5,2,0,13,0
2025-10-25,19:59:00,Evening Snacks,94,Bhel Puri,1,30,30,30,UPI,Rainy,3.9,Good,Saturday,19,10,43,5,2,1,8,0
2025-10-25,15:23:00,Evening Snacks,3,French Fries,1,90,90,90,UPI,Sunny,4.1,Good,Saturday,15,10,43,5,2,0,5,0
2025-10-25,13:01:00,Lunch,55,North Indian Thali,3,30,30,90,UPI,Cloudy,3.9,Good,Saturday,13,10,43,5,1,3,18,0
2025-10-25,17:17:00,Evening Snacks,28,Idly,1,25,25,25,UPI,Cloudy,4.4,Very Good,Saturday,17,10,43,5,2,3,10,0
2025-10-25,15:48:00,Evening Snacks,58,Sandwich,1,50,50,50,UPI,Sunny,5.0,Excellent,Saturday,15,10,43,5,2,0,7,0
2025-10-25,13:15:00,Lunch,94,Fried Rice,2,25,25,50,Cash,Windy,3.3,Average,Saturday,13,10,43,5,1,2,14,1
2025-10-25,15:21:00,Evening Snacks,17,Bhel Puri,1,90,90,90,UPI,Sunny,4.5,Excellent,Saturday,15,10,43,5,2,0,8,0
2025-10-25,13:17:00,Lunch,96,Veg Biryani,1,30,30,30,Cash,Sunny,4.0,Good,Saturday,13,10,43,5,1,0,17,0
